transaction_id,user_id,amount,hour,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,is_fraud
180,954,45.85427046208583,13,4,clothing,44,M,Canada,desktop,crypto,224.41.20.221,Chicago,2025-10-08 20:45:00,1,Different,Chrome,0.0
181,8264,23.85894891519347,11,3,home,23,M,Germany,mobile,bank_transfer,165.128.13.46,Chicago,2025-10-08 21:00:00,4,Same as billing,Edge,0.0
182,5955,40.24926005987126,8,0,home,28,F,UK,desktop,debit_card,117.10.137.20,Bangalore,2025-10-08 21:15:00,1,Different,Edge,0.0
183,7492,17.075290607359584,21,6,toys,64,M,UK,desktop,crypto,89.240.226.142,Montreal,2025-10-08 21:30:00,2,Different,Firefox,0.0
184,6628,36.408730591562616,22,3,home,38,F,China,tablet,crypto,92.223.251.46,London,2025-10-08 21:45:00,3,Different,Safari,0.0
185,5349,5.071073948506034,17,4,home,34,M,Germany,mobile,crypto,240.178.209.170,Montreal,2025-10-08 22:00:00,5,Different,Safari,0.0
186,5272,44.21782460707856,8,0,home,48,F,UK,desktop,bank_transfer,164.53.82.168,Lyon,2025-10-08 22:15:00,9,Same as billing,Firefox,0.0
187,1807,6.367081097950813,18,6,clothing,51,F,Germany,desktop,paypal,210.253.147.205,Birmingham,2025-10-08 22:30:00,9,Same as billing,Chrome,0.0
188,5891,37.07391896431629,21,3,toys,30,F,USA,desktop,debit_card,18.232.45.161,Berlin,2025-10-08 22:45:00,3,Same as billing,Chrome,0.0
189,5635,7.081618516757775,16,2,groceries,40,M,China,desktop,credit_card,129.165.59.206,New York,2025-10-08 23:00:00,8,Same as billing,Chrome,0.0
190,5031,16.981056472730153,21,0,groceries,74,M,India,tablet,crypto,0.236.211.27,Bangalore,2025-10-08 23:15:00,2,Different,Safari,0.0
191,3610,27.37410816004489,7,3,groceries,18,F,Germany,desktop,credit_card,96.185.255.226,Guangzhou,2025-10-08 23:30:00,9,Different,Chrome,0.0
192,302,23.89724084067072,9,2,groceries,21,M,Canada,tablet,crypto,26.104.136.67,Montreal,2025-10-08 23:45:00,4,Same as billing,Chrome,0.0
193,4318,13.632625157045476,9,0,toys,47,M,France,mobile,crypto,147.224.248.62,New York,2025-10-09 00:00:00,2,Different,Chrome,0.0
194,9058,20.021671026915683,22,3,home,48,F,USA,desktop,debit_card,14.122.81.159,Chicago,2025-10-09 00:15:00,5,Same as billing,Chrome,0.0
195,4489,37.746786652743516,6,4,groceries,64,M,China,tablet,bank_transfer,7.208.47.115,Birmingham,2025-10-09 00:30:00,7,Different,Edge,0.0
196,2427,35.116569166084176,6,0,home,33,M,China,tablet,bank_transfer,58.236.60.78,Toronto,2025-10-09 00:45:00,6,Different,Edge,0.0
197,8104,8.231656269376206,10,0,groceries,60,M,China,desktop,credit_card,255.149.139.212,Berlin,2025-10-09 01:00:00,9,Same as billing,Firefox,0.0
198,3031,38.629212150779885,17,6,clothing,20,M,Canada,tablet,paypal,247.241.124.233,Guangzhou,2025-10-09 01:15:00,7,Different,Firefox,0.0
199,7877,7.387064653866275,11,2,home,29,F,USA,desktop,bank_transfer,74.196.97.69,London,2025-10-09 01:30:00,6,Same as billing,Firefox,0.0
200,297,29.4316875094903,11,5,toys,29,M,Canada,tablet,bank_transfer,35.141.212.174,London,2025-10-09 01:45:00,8,Same as billing,Chrome,0.0
201,7225,16.702823661898577,22,6,electronics,28,M,India,tablet,paypal,136.1.144.152,London,2025-10-09 02:00:00,7,Different,Edge,0.0
202,2030,31.44605574019185,18,5,clothing,33,M,UK,mobile,bank_transfer,250.76.228.247,Chicago,2025-10-09 02:15:00,7,Same as billing,Chrome,0.0
203,6387,16.759777817340584,13,3,electronics,46,F,Germany,desktop,debit_card,176.170.193.233,Berlin,2025-10-09 02:30:00,8,Same as billing,Safari,0.0
204,8900,49.3231086331624,17,4,clothing,70,F,Canada,mobile,debit_card,164.96.122.196,Berlin,2025-10-09 02:45:00,6,Different,Chrome,0.0
205,9439,18.93776826773893,20,2,toys,38,F,Canada,tablet,credit_card,119.210.22.162,Toronto,2025-10-09 03:00:00,5,Same as billing,Safari,0.0
206,4382,15.88822860535232,22,0,clothing,62,M,India,desktop,credit_card,242.195.197.77,Bangalore,2025-10-09 03:15:00,4,Different,Edge,0.0
207,2611,17.53093809119057,14,5,home,61,F,UK,mobile,credit_card,253.18.64.169,Toronto,2025-10-09 03:30:00,8,Same as billing,Safari,0.0
208,759,45.341278576668294,23,2,books,59,M,India,desktop,debit_card,51.225.51.233,Berlin,2025-10-09 03:45:00,9,Same as billing,Chrome,0.0
209,2911,33.629847290120516,7,2,books,75,F,France,desktop,credit_card,7.73.209.79,London,2025-10-09 04:00:00,9,Same as billing,Firefox,0.0
210,7198,37.88078438393494,16,6,groceries,60,F,India,mobile,credit_card,38.240.135.173,Bangalore,2025-10-09 04:15:00,4,Different,Safari,0.0
211,6646,46.31047295424577,22,2,groceries,67,M,France,mobile,debit_card,203.41.168.194,London,2025-10-09 04:30:00,9,Same as billing,Safari,0.0
212,9661,46.034261818025335,23,0,home,22,F,Germany,mobile,paypal,162.249.18.35,Chicago,2025-10-09 04:45:00,2,Different,Safari,0.0
213,2086,38.25256309604274,20,6,toys,69,F,UK,tablet,credit_card,120.147.116.46,Birmingham,2025-10-09 05:00:00,7,Same as billing,Safari,0.0
214,8438,13.90209929785953,12,1,home,30,F,India,mobile,bank_transfer,222.50.51.227,Birmingham,2025-10-09 05:15:00,4,Same as billing,Chrome,0.0
215,3011,42.951799430375246,21,2,groceries,34,F,India,mobile,debit_card,85.153.14.23,New York,2025-10-09 05:30:00,4,Different,Edge,0.0
216,1834,14.169921538597867,6,1,clothing,29,F,USA,tablet,paypal,166.28.150.183,Birmingham,2025-10-09 05:45:00,8,Different,Firefox,0.0
217,1943,38.43044663442944,23,5,electronics,34,M,Canada,mobile,bank_transfer,191.220.74.125,Montreal,2025-10-09 06:00:00,3,Different,Safari,0.0
218,8780,35.852137994519346,13,4,home,18,M,Germany,desktop,bank_transfer,210.92.87.89,Birmingham,2025-10-09 06:15:00,5,Same as billing,Chrome,0.0
219,3076,39.149998256320096,12,6,home,25,F,France,desktop,crypto,40.195.123.254,Birmingham,2025-10-09 06:30:00,5,Different,Chrome,0.0
220,2059,28.970855632121708,7,5,toys,33,M,USA,desktop,paypal,73.118.236.130,Guangzhou,2025-10-09 06:45:00,3,Same as billing,Chrome,0.0
221,5859,33.742678201214886,17,6,groceries,32,M,China,tablet,crypto,235.130.4.238,London,2025-10-09 07:00:00,4,Different,Firefox,0.0
222,6794,47.89940361954149,21,4,home,36,F,UK,mobile,debit_card,147.80.37.226,Bangalore,2025-10-09 07:15:00,9,Same as billing,Safari,0.0
223,2485,9.54898673783967,14,4,clothing,42,F,China,desktop,paypal,176.153.217.128,Bangalore,2025-10-09 07:30:00,3,Same as billing,Firefox,0.0
224,4836,18.8981273651729,16,6,electronics,48,M,Canada,tablet,crypto,233.154.101.196,Bangalore,2025-10-09 07:45:00,9,Same as billing,Firefox,0.0
225,1902,32.511065589427204,20,5,clothing,59,F,China,tablet,debit_card,247.54.121.195,Lyon,2025-10-09 08:00:00,1,Different,Safari,0.0
226,8255,48.38243585591702,8,3,books,19,M,China,tablet,credit_card,183.151.151.11,Toronto,2025-10-09 08:15:00,5,Different,Chrome,0.0
227,8220,9.300850144817051,18,0,groceries,74,M,Canada,tablet,bank_transfer,202.140.4.25,London,2025-10-09 08:30:00,5,Different,Edge,0.0
228,6716,6.014714968853889,18,1,clothing,76,F,France,tablet,debit_card,254.146.117.180,Toronto,2025-10-09 08:45:00,9,Different,Edge,0.0
229,5634,7.5087319311647605,7,3,toys,42,F,China,desktop,paypal,112.97.128.70,Bangalore,2025-10-09 09:00:00,8,Same as billing,Edge,0.0
230,4161,7.358255890753947,11,1,electronics,48,M,India,tablet,bank_transfer,49.20.158.225,New York,2025-10-09 09:15:00,7,Different,Edge,0.0
231,362,45.8517135999832,11,6,groceries,21,M,France,mobile,bank_transfer,17.186.67.46,Guangzhou,2025-10-09 09:30:00,1,Same as billing,Chrome,0.0
232,6387,37.45660585702211,17,0,clothing,21,F,Germany,desktop,debit_card,151.167.212.89,Berlin,2025-10-09 09:45:00,7,Different,Firefox,0.0
233,8915,35.46978647883252,9,6,home,69,F,China,tablet,credit_card,102.67.187.139,Montreal,2025-10-09 10:00:00,2,Different,Safari,0.0
234,9308,28.51577691178143,10,2,groceries,29,F,China,desktop,debit_card,84.131.246.151,New York,2025-10-09 10:15:00,9,Different,Chrome,0.0
235,2149,40.18786776374684,13,6,clothing,34,F,Canada,desktop,crypto,173.58.239.38,Birmingham,2025-10-09 10:30:00,3,Different,Firefox,0.0
236,5523,12.004159674271586,11,5,home,38,F,Canada,mobile,crypto,72.115.203.187,Birmingham,2025-10-09 10:45:00,9,Different,Chrome,0.0
237,4648,22.637353540479683,8,3,books,46,F,China,tablet,crypto,46.202.7.135,Birmingham,2025-10-09 11:00:00,5,Same as billing,Chrome,0.0
238,3208,27.050191284395456,13,6,electronics,39,M,China,mobile,paypal,63.232.188.134,Berlin,2025-10-09 11:15:00,4,Different,Safari,0.0
239,7258,9.968427395452682,16,0,groceries,53,M,India,tablet,debit_card,195.190.55.119,Montreal,2025-10-09 11:30:00,5,Different,Safari,0.0
240,7500,23.878116920188262,23,5,groceries,57,F,Canada,tablet,bank_transfer,241.12.167.113,London,2025-10-09 11:45:00,2,Different,Safari,0.0
241,3270,19.242580066817915,15,3,clothing,33,M,Canada,desktop,paypal,32.237.154.209,Bangalore,2025-10-09 12:00:00,8,Different,Firefox,0.0
242,9974,6.6011965607058185,17,6,books,32,M,USA,tablet,crypto,59.71.23.19,Guangzhou,2025-10-09 12:15:00,8,Different,Firefox,0.0
243,2355,11.153093122815585,13,4,toys,47,M,UK,desktop,paypal,155.252.59.49,Toronto,2025-10-09 12:30:00,8,Same as billing,Safari,0.0
244,1254,39.38165704253623,21,6,clothing,63,M,USA,mobile,bank_transfer,120.69.198.232,Berlin,2025-10-09 12:45:00,8,Same as billing,Chrome,0.0
245,4599,5.811705927709,23,3,clothing,68,M,China,tablet,paypal,189.214.79.212,Guangzhou,2025-10-09 13:00:00,7,Same as billing,Firefox,0.0
246,6395,47.04139845933625,14,2,toys,28,M,UK,tablet,credit_card,50.250.208.143,Chicago,2025-10-09 13:15:00,2,Different,Firefox,0.0
247,6297,8.889108460125684,9,2,toys,74,M,USA,mobile,crypto,16.189.111.227,London,2025-10-09 13:30:00,8,Different,Safari,0.0
248,9988,40.965714239155616,14,1,toys,30,M,Germany,mobile,debit_card,227.120.185.50,New York,2025-10-09 13:45:00,6,Different,Chrome,0.0
249,1748,45.437744342456185,7,3,electronics,40,F,UK,desktop,crypto,188.183.31.203,Chicago,2025-10-09 14:00:00,5,Same as billing,Safari,0.0
250,5639,47.35110131827012,14,6,toys,57,F,Canada,mobile,crypto,141.97.62.232,Chicago,2025-10-09 14:15:00,2,Same as billing,Edge,0.0
251,9737,44.03646605731876,14,4,toys,72,F,UK,tablet,debit_card,46.108.10.25,Bangalore,2025-10-09 14:30:00,3,Different,Chrome,0.0
252,4299,17.939751774144945,23,6,home,58,F,Canada,desktop,debit_card,170.124.64.105,Toronto,2025-10-09 14:45:00,4,Same as billing,Chrome,0.0
253,8545,19.988920910231464,16,2,home,51,M,Germany,mobile,bank_transfer,35.106.110.119,London,2025-10-09 15:00:00,4,Different,Safari,0.0
254,2657,24.194556437453418,18,1,toys,37,F,India,tablet,bank_transfer,168.75.1.141,Bangalore,2025-10-09 15:15:00,5,Same as billing,Chrome,0.0
255,5692,11.268351023319537,11,6,electronics,19,F,China,tablet,credit_card,74.66.128.89,Berlin,2025-10-09 15:30:00,2,Different,Safari,0.0
256,198,6.0022604780250735,14,4,electronics,25,M,India,tablet,paypal,56.13.67.7,Toronto,2025-10-09 15:45:00,9,Different,Chrome,0.0
257,2300,44.110472642646556,21,4,books,35,F,UK,mobile,paypal,183.121.165.8,Guangzhou,2025-10-09 16:00:00,9,Different,Edge,0.0
258,3061,29.935792229470536,9,6,electronics,73,F,France,desktop,paypal,89.135.26.64,Guangzhou,2025-10-09 16:15:00,9,Same as billing,Firefox,0.0
259,5073,32.39253239801974,7,4,books,71,M,Canada,mobile,crypto,215.58.32.243,London,2025-10-09 16:30:00,5,Different,Edge,0.0
260,4533,46.71448136680079,12,0,toys,24,F,UK,desktop,crypto,229.185.55.231,Bangalore,2025-10-09 16:45:00,4,Different,Firefox,0.0
261,2969,34.930408015112704,20,2,electronics,60,F,USA,mobile,debit_card,113.22.154.234,Lyon,2025-10-09 17:00:00,9,Different,Edge,0.0
262,1056,36.08840769529161,11,0,home,48,M,India,tablet,credit_card,15.31.245.205,Toronto,2025-10-09 17:15:00,8,Different,Chrome,0.0
263,8452,40.4135891796534,16,0,books,78,M,UK,mobile,credit_card,218.55.251.227,Toronto,2025-10-09 17:30:00,7,Same as billing,Safari,0.0
264,5799,10.23568024358317,22,2,home,39,F,Canada,desktop,paypal,37.41.164.75,Berlin,2025-10-09 17:45:00,5,Different,Edge,0.0
265,7044,21.20729689462062,9,3,clothing,79,F,France,mobile,debit_card,33.64.140.166,Berlin,2025-10-09 18:00:00,8,Same as billing,Safari,0.0
266,4593,48.56935674665148,12,5,home,45,F,France,desktop,paypal,195.150.232.220,Montreal,2025-10-09 18:15:00,5,Different,Edge,0.0
267,9592,46.5318535145273,16,1,toys,42,M,India,mobile,crypto,50.58.110.220,Toronto,2025-10-09 18:30:00,2,Same as billing,Chrome,0.0
268,5011,44.783388333958314,18,6,electronics,69,F,USA,desktop,debit_card,231.116.211.173,Birmingham,2025-10-09 18:45:00,6,Same as billing,Edge,0.0
269,4087,25.343982965253762,8,5,electronics,18,F,Germany,tablet,paypal,232.204.212.48,Guangzhou,2025-10-09 19:00:00,2,Different,Firefox,0.0
270,9819,43.57368291140626,19,5,groceries,49,F,France,tablet,credit_card,160.218.160.130,New York,2025-10-09 19:15:00,9,Different,Chrome,0.0
271,6115,7.177814687559453,7,5,toys,42,F,China,desktop,bank_transfer,191.78.242.34,London,2025-10-09 19:30:00,7,Different,Firefox,0.0
272,1318,11.683284091570286,23,5,clothing,65,M,Germany,tablet,crypto,46.43.47.221,Guangzhou,2025-10-09 19:45:00,3,Different,Safari,0.0
273,4596,23.628546431782436,10,2,electronics,33,M,Canada,desktop,paypal,49.190.66.30,Berlin,2025-10-09 20:00:00,8,Same as billing,Firefox,0.0
274,4835,26.752643000695688,18,5,home,46,F,UK,desktop,debit_card,168.62.210.181,Birmingham,2025-10-09 20:15:00,1,Same as billing,Chrome,0.0
275,4655,16.85782190843856,18,1,books,59,F,Germany,tablet,debit_card,216.26.147.159,Toronto,2025-10-09 20:30:00,9,Same as billing,Firefox,0.0
276,9246,21.041450188150435,19,6,toys,41,M,China,mobile,paypal,180.53.108.79,Guangzhou,2025-10-09 20:45:00,7,Different,Firefox,0.0
277,8150,12.324924546141595,17,3,electronics,34,M,Canada,desktop,credit_card,246.114.55.179,Birmingham,2025-10-09 21:00:00,2,Different,Safari,0.0
278,3546,27.011031427215823,18,2,books,78,M,Canada,mobile,paypal,188.58.142.115,Montreal,2025-10-09 21:15:00,8,Same as billing,Chrome,0.0
279,1145,40.72294817905376,23,5,home,59,M,India,mobile,crypto,219.13.136.14,Bangalore,2025-10-09 21:30:00,6,Same as billing,Safari,0.0
280,6993,34.76121771475876,18,4,electronics,23,F,Canada,tablet,debit_card,92.139.158.173,Berlin,2025-10-09 21:45:00,6,Different,Safari,0.0
281,1793,9.850651131449357,9,6,clothing,31,M,China,desktop,crypto,179.3.92.73,Montreal,2025-10-09 22:00:00,4,Same as billing,Chrome,0.0
282,3536,26.941172152852225,15,2,toys,43,M,USA,mobile,bank_transfer,205.35.72.15,Lyon,2025-10-09 22:15:00,5,Same as billing,Edge,0.0
283,8854,36.39408722508762,10,3,books,77,F,China,mobile,credit_card,46.110.192.214,London,2025-10-09 22:30:00,9,Same as billing,Chrome,0.0
284,5995,28.845288344927354,23,5,electronics,45,F,USA,tablet,paypal,232.174.80.189,London,2025-10-09 22:45:00,7,Different,Edge,0.0
285,3454,22.625401844099702,13,0,toys,64,F,Germany,tablet,paypal,159.166.43.26,Lyon,2025-10-09 23:00:00,1,Same as billing,Chrome,0.0
286,325,32.98614895777452,19,2,electronics,53,F,Canada,mobile,credit_card,79.80.25.41,Toronto,2025-10-09 23:15:00,2,Same as billing,Firefox,0.0
287,4993,48.5887399385124,7,6,toys,48,F,Germany,mobile,debit_card,139.226.217.248,Toronto,2025-10-09 23:30:00,1,Different,Safari,0.0
288,7122,9.27085593947351,13,6,books,44,F,France,tablet,paypal,226.212.139.110,Montreal,2025-10-09 23:45:00,9,Same as billing,Firefox,0.0
289,9251,22.55072273364023,21,4,clothing,19,F,Germany,tablet,credit_card,58.176.220.56,Chicago,2025-10-10 00:00:00,1,Different,Chrome,0.0
290,5700,23.297263387074302,12,6,toys,36,M,UK,tablet,paypal,145.249.157.23,New York,2025-10-10 00:15:00,3,Same as billing,Edge,0.0
291,8096,30.963528971076695,8,2,clothing,45,M,Canada,desktop,debit_card,112.202.28.3,Bangalore,2025-10-10 00:30:00,6,Same as billing,Chrome,0.0
292,9107,11.847857084686305,9,0,clothing,62,F,Germany,tablet,credit_card,104.154.108.70,Chicago,2025-10-10 00:45:00,6,Same as billing,Edge,0.0
293,7783,12.948936344171129,12,2,home,61,M,USA,tablet,debit_card,130.148.167.61,Birmingham,2025-10-10 01:00:00,9,Different,Safari,0.0
294,4742,17.84126236990346,9,4,electronics,74,M,UK,tablet,paypal,3.254.220.89,Montreal,2025-10-10 01:15:00,9,Same as billing,Chrome,0.0
295,7779,48.01415194708338,14,3,books,38,F,Germany,desktop,credit_card,66.194.117.181,Birmingham,2025-10-10 01:30:00,4,Different,Edge,0.0
296,8308,38.034886155390616,22,4,home,72,M,Germany,desktop,bank_transfer,36.203.21.223,London,2025-10-10 01:45:00,1,Same as billing,Chrome,0.0
297,7439,34.77619857611764,22,3,groceries,62,M,India,tablet,paypal,9.235.39.160,Chicago,2025-10-10 02:00:00,9,Different,Firefox,0.0
298,9535,41.7630959327418,19,4,electronics,32,M,Germany,tablet,credit_card,219.207.213.148,Lyon,2025-10-10 02:15:00,2,Different,Edge,0.0
299,2305,10.740941101251183,19,1,home,51,M,China,desktop,bank_transfer,58.207.10.166,New York,2025-10-10 02:30:00,4,Same as billing,Edge,0.0
300,1169,43.66997688756882,18,2,toys,57,F,China,desktop,credit_card,87.235.185.45,Toronto,2025-10-10 02:45:00,7,Different,Firefox,0.0
301,3544,31.767472124937683,9,6,toys,20,M,China,mobile,crypto,223.54.124.223,Guangzhou,2025-10-10 03:00:00,2,Different,Safari,0.0
302,1160,20.089805335652095,18,2,toys,18,M,USA,desktop,crypto,205.40.202.158,Birmingham,2025-10-10 03:15:00,9,Different,Chrome,0.0
303,2427,41.713486508556066,22,0,groceries,78,F,Germany,desktop,credit_card,173.113.170.86,Toronto,2025-10-10 03:30:00,5,Different,Safari,0.0
304,3520,41.11540404568808,20,1,clothing,41,M,China,tablet,credit_card,39.58.99.178,Toronto,2025-10-10 03:45:00,9,Different,Chrome,0.0
305,401,43.05688617725272,23,0,toys,60,F,France,tablet,crypto,179.75.120.52,Montreal,2025-10-10 04:00:00,9,Same as billing,Chrome,0.0
306,706,10.198305504814197,16,2,electronics,44,M,France,tablet,paypal,74.131.101.88,Bangalore,2025-10-10 04:15:00,8,Same as billing,Chrome,0.0
307,3270,48.621256024809924,9,0,electronics,26,M,France,desktop,crypto,78.38.90.252,Bangalore,2025-10-10 04:30:00,3,Different,Edge,0.0
308,799,48.1831769205379,16,3,home,41,F,Germany,mobile,crypto,237.229.165.161,Bangalore,2025-10-10 04:45:00,9,Different,Chrome,0.0
309,5188,21.08613404757837,15,1,clothing,34,F,UK,tablet,crypto,77.225.34.240,Toronto,2025-10-10 05:00:00,3,Same as billing,Chrome,0.0
310,9431,7.965230819536384,18,6,home,45,F,India,mobile,debit_card,226.155.140.28,Berlin,2025-10-10 05:15:00,9,Same as billing,Firefox,0.0
311,290,12.517505126095356,13,4,home,56,M,India,mobile,paypal,180.37.158.236,Toronto,2025-10-10 05:30:00,2,Different,Firefox,0.0
312,1080,49.677387145011366,18,3,toys,72,F,USA,desktop,debit_card,231.19.29.188,London,2025-10-10 05:45:00,7,Different,Edge,0.0
313,3075,30.33558244272484,14,5,home,21,F,France,desktop,paypal,146.39.46.196,Toronto,2025-10-10 06:00:00,2,Same as billing,Safari,0.0
314,6202,21.04798094717234,6,4,groceries,78,M,France,tablet,debit_card,236.21.230.96,Lyon,2025-10-10 06:15:00,5,Different,Edge,0.0
315,1284,17.969121223251747,6,0,electronics,46,F,China,desktop,debit_card,164.243.77.31,Chicago,2025-10-10 06:30:00,2,Same as billing,Safari,0.0
316,3427,16.56462808899264,20,2,electronics,62,M,UK,mobile,credit_card,230.52.175.43,Guangzhou,2025-10-10 06:45:00,8,Same as billing,Firefox,0.0
317,3494,34.886874427451694,9,3,electronics,45,M,France,desktop,crypto,88.20.126.224,New York,2025-10-10 07:00:00,2,Same as billing,Safari,0.0
318,8419,23.87245241838587,6,1,clothing,73,F,USA,desktop,credit_card,224.81.186.190,Lyon,2025-10-10 07:15:00,9,Same as billing,Chrome,0.0
319,1916,48.44348147158752,17,4,toys,54,F,UK,mobile,credit_card,144.198.209.173,Montreal,2025-10-10 07:30:00,2,Different,Edge,0.0
320,5954,35.77293637904127,16,5,toys,46,M,Canada,desktop,credit_card,26.171.33.168,Bangalore,2025-10-10 07:45:00,4,Different,Firefox,0.0
321,6809,40.642006597203256,20,3,home,61,F,USA,desktop,bank_transfer,48.197.145.129,Chicago,2025-10-10 08:00:00,7,Different,Firefox,0.0
322,669,18.173369686242197,15,6,home,69,M,USA,tablet,paypal,76.170.41.72,Montreal,2025-10-10 08:15:00,9,Different,Firefox,0.0
323,5542,8.563388409888162,6,6,books,46,F,Germany,mobile,credit_card,179.158.200.66,London,2025-10-10 08:30:00,3,Same as billing,Safari,0.0
324,1995,26.952027682184646,8,2,books,22,F,Canada,desktop,credit_card,43.158.192.168,Toronto,2025-10-10 08:45:00,2,Different,Edge,0.0
325,2833,19.156169594580227,19,1,toys,28,M,Canada,mobile,bank_transfer,65.47.216.185,Bangalore,2025-10-10 09:00:00,6,Different,Edge,0.0
326,3963,14.093742425356565,20,1,toys,19,M,India,desktop,bank_transfer,9.185.158.92,Berlin,2025-10-10 09:15:00,1,Same as billing,Chrome,0.0
327,7555,47.868895886038764,6,4,home,21,F,UK,tablet,crypto,109.174.248.98,New York,2025-10-10 09:30:00,5,Same as billing,Safari,0.0
328,4114,24.97946964539136,15,3,groceries,27,M,France,desktop,credit_card,115.70.79.39,Birmingham,2025-10-10 09:45:00,8,Same as billing,Edge,0.0
329,1786,12.861886642195355,6,3,groceries,73,F,Canada,desktop,paypal,151.51.19.172,Chicago,2025-10-10 10:00:00,3,Different,Safari,0.0
